date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:54	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260ed8085-286ac%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/fonts/fontawesome-webfont3e6e.ttf	(from https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/style.min.css)
17:20:54	1039/1039	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-40f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/login-register-lock.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/login-register-lock.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/pages-login.html)
17:20:54	82070/82070	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-14096%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/pages-login.html)
17:20:55	6578/6578	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-19b2%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:55	1415/1415	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-587%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/easy-pie-chart.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/easy-pie-chart.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:56	476/476	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-1dc%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard2.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard2.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:56	2924/2924	---M--	200	added ('OK')	image/png	etag:%2260ed8084-b6c%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:56	3500/3500	---M--	200	added ('OK')	image/png	etag:%2260ed8084-dac%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:57	2739/2739	---M--	200	added ('OK')	image/png	etag:%2260ed8084-ab3%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:57	3718/3718	---M--	200	added ('OK')	image/png	etag:%2260ed8084-e86%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:58	3049/3049	---M--	200	added ('OK')	image/png	etag:%2260ed8084-be9%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:58	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1e05b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:58	7811/7811	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1e83%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:59	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-a8ef%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sparkline/jquery.sparkline.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sparkline/jquery.sparkline.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:20:59	3950/3950	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-f6e%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:21:00	1950/1950	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-79e%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:21:01	104822/104822	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-19976%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:21:02	104252/104252	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-1973c%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-world-mill-en.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-world-mill-en.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:21:02	5568/5568	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-15c0%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard2.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard2.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index2.html)
17:21:02	1051/1051	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-41b%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard3.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard3.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index3.html)
17:21:03	20122/20122	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-4e9a%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/news/slide1.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/news/slide1.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index3.html)
17:21:04	66047/66047	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-101ff%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index3.html)
17:21:04	4552/4552	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-11c8%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard3.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard3.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index3.html)
17:21:05	516/516	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-204%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard4.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/dashboard4.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index4.html)
17:21:05	19025/19025	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-4a51%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/skycons/skycons.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/skycons/skycons.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index4.html)
17:21:06	3427/3427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-d63%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard4.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/dashboard4.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/index4.html)
17:21:06	24482/24482	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-5fa2%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:07	3268/3268	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-cc4%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sticky-kit-master/dist/sticky-kit.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sticky-kit-master/dist/sticky-kit.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:08	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3ab2b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/jquery-ui.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/jquery-ui.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:08	146860/146860	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-23dac%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/moment/moment.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/moment/moment.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:09	213774/213774	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-3430e%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:09	9867/9867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-268b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/cal-init.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/cal-init.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-calendar.html)
17:21:09	3389/3389	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-d3d%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/chat-app-page.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/chat-app-page.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-chat.html)
17:21:10	977/977	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-3d1%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/chat.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/chat.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-chat.html)
17:21:10	8456/8456	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-2108%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/css/footable.bootstrap.min.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/css/footable.bootstrap.min.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-ticket.html)
17:21:11	1745/1745	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-6d1%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/contact-app-page.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/contact-app-page.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-ticket.html)
17:21:11	2474/2474	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-9aa%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/footable-page.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/footable-page.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-ticket.html)
17:21:12	82232/82232	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-14138%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/js/footable.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/js/footable.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-ticket.html)
17:21:13	37255/37255	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-9187%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-contact-detail.html)
17:21:15	100486/100486	---M--	200	added ('OK')	image/jpeg	etag:%2260ed8084-18886%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img4.jpg	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img4.jpg	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-contact-detail.html)
17:21:15	1185/1185	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-4a1%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/inbox.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/inbox.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-email.html)
17:21:16	1390/1390	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-56e%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-compose.html)
17:21:16	12587/12587	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-312b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-compose.html)
17:21:18	332121/332121	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-51159%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/wysihtml5-0.3.0.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/wysihtml5-0.3.0.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-compose.html)
17:21:18	21856/21856	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-5560%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-compose.html)
17:21:18	64400/64400	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-fb90%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/app-compose.html)
17:21:18	7213/7213	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-1c2d%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/prism/prism.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/prism/prism.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-cards.html)
17:21:19	14235/14235	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-379b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/prism/prism.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/prism/prism.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-cards.html)
17:21:19	12301/12301	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-300d%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/magnific-popup.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/magnific-popup.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-user-card.html)
17:21:20	3557/3557	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-de5%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/user-card.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/user-card.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-user-card.html)
17:21:20	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-4ef8%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-user-card.html)
17:21:21	3266/3266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-cc2%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-user-card.html)
17:21:21	7503/7503	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-1d4f%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/custom.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/custom.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-buttons.html)
17:21:22	22528/22528	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5800%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model2.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model2.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-modals.html)
17:21:23	22463/22463	---M--	200	added ('OK')	image/png	etag:%2260ed8084-57bf%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-modals.html)
17:21:24	22070/22070	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5636%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model3.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/model3.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-modals.html)
17:21:24	1654/1654	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-676%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/tab-page.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/tab-page.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-tab.html)
17:21:25	8262/8262	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-2046%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/stylish-tooltip.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/stylish-tooltip.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-tooltip-stylish.html)
17:21:25	11355/11355	---M--	200	added ('OK')	image/png	etag:%2260ed8084-2c5b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/tooltip/Euclid.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/tooltip/Euclid.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-tooltip-stylish.html)
17:21:26	27836/27836	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8084-6cbc%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.min.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.min.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:27	21612/21612	---M--	200	added ('OK')	image/png	etag:%2260ed8084-546c%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:27	21633/21633	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5481%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert2.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert2.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:28	23191/23191	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5a97%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert5.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert5.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:29	21948/21948	---M--	200	added ('OK')	image/png	etag:%2260ed8084-55bc%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert3.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert3.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:30	22961/22961	---M--	200	added ('OK')	image/png	etag:%2260ed8084-59b1%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert4.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert4.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:31	23729/23729	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5cb1%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert7.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert7.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:32	23227/23227	---M--	200	added ('OK')	image/png	etag:%2260ed8084-5abb%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert6.png	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/images/alert/alert6.png	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:32	64590/64590	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-fc4e%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.all.min.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/dist/sweetalert2.all.min.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:33	13419/13419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8084-346b%22	https://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/sweet-alert.init.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert2/sweet-alert.init.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-sweetalert.html)
17:21:33	3868/3868	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-f1c%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/other-pages.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/other-pages.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-notification.html)
17:21:34	1588/1588	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ed8085-634%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/toastr.js	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/js/pages/toastr.js	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-notification.html)
17:21:34	1342/1342	---MCZ	200	added ('OK')	text/css	etag:W/%2260ed8085-53e%22	https://eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/progressbar-page.css	C:/MAMP/htdocs/axelit1/eliteadmin.themedesigner.in/demos/bt4/material/dist/css/pages/progressbar-page.css	(from https://eliteadmin.themedesigner.in/demos/bt4/material/ui-progressbar.html)
